# Detector n: 1D Projection
 -5.6800004005E-02 -5.5650004029E-02  3.42277E-04  4.59029E+00
 -5.5650004029E-02 -5.4500004053E-02  3.68301E-04  4.59760E+00
 -5.4500004053E-02 -5.3350004077E-02  3.96089E-04  4.61086E+00
 -5.3350004077E-02 -5.2200004101E-02  4.27332E-04  4.62179E+00
 -5.2200004101E-02 -5.1050004125E-02  4.63840E-04  4.63361E+00
 -5.1050004125E-02 -4.9900004148E-02  5.05671E-04  4.65028E+00
 -4.9900004148E-02 -4.8750004172E-02  5.55264E-04  4.66434E+00
 -4.8750004172E-02 -4.7600004196E-02  6.17462E-04  4.68469E+00
 -4.7600004196E-02 -4.6450004220E-02  7.01638E-04  4.70713E+00
 -4.6450004220E-02 -4.5300004244E-02  8.51897E-04  4.74541E+00
 -4.5300004244E-02 -4.4150004268E-02  9.83425E-04  4.76775E+00
 -4.4150004268E-02 -4.3000004292E-02  1.05962E-03  4.77734E+00
 -4.3000004292E-02 -4.1850004315E-02  1.11592E-03  4.78273E+00
 -4.1850004315E-02 -4.0700004339E-02  1.15949E-03  4.78573E+00
 -4.0700004339E-02 -3.9550004363E-02  1.19489E-03  4.78666E+00
 -3.9550004363E-02 -3.8400004387E-02  1.22350E-03  4.78798E+00
 -3.8400004387E-02 -3.7250004411E-02  1.24607E-03  4.78975E+00
 -3.7250004411E-02 -3.6100004435E-02  1.26404E-03  4.79027E+00
 -3.6100004435E-02 -3.4950004458E-02  1.27957E-03  4.79035E+00
 -3.4950004458E-02 -3.3800004482E-02  1.29032E-03  4.79172E+00
 -3.3800004482E-02 -3.2650004506E-02  1.29792E-03  4.79160E+00
 -3.2650004506E-02 -3.1500004530E-02  1.30627E-03  4.79355E+00
 -3.1500004530E-02 -3.0350004554E-02  1.27549E-03  4.78892E+00
 -3.0350004554E-02 -2.9200004578E-02  1.18184E-03  4.77098E+00
 -2.9200004578E-02 -2.8050004601E-02  1.16779E-03  4.77017E+00
 -2.8050004601E-02 -2.6900004625E-02  1.15609E-03  4.76977E+00
 -2.6900004625E-02 -2.5750004649E-02  1.14307E-03  4.77031E+00
 -2.5750004649E-02 -2.4600004673E-02  1.12850E-03  4.77188E+00
 -2.4600004673E-02 -2.3450004697E-02  1.10908E-03  4.77326E+00
 -2.3450004697E-02 -2.2300004721E-02  1.08580E-03  4.77287E+00
 -2.2300004721E-02 -2.1150004745E-02  1.05834E-03  4.77217E+00
 -2.1150004745E-02 -2.0000004768E-02  1.02401E-03  4.76957E+00
 -2.0000004768E-02 -1.8850004792E-02  9.80096E-04  4.76655E+00
 -1.8850004792E-02 -1.7700004816E-02  9.24799E-04  4.76170E+00
 -1.7700004816E-02 -1.6550004840E-02  8.47917E-04  4.74982E+00
 -1.6550004840E-02 -1.5400004864E-02  7.09612E-04  4.71606E+00
 -1.5400004864E-02 -1.4250004888E-02  5.73653E-04  4.66781E+00
 -1.4250004888E-02 -1.3100004911E-02  4.95903E-04  4.63586E+00
 -1.3100004911E-02 -1.1950004935E-02  4.37864E-04  4.60578E+00
 -1.1950004935E-02 -1.0800004959E-02  3.90918E-04  4.57901E+00
 -1.0800004959E-02 -9.6500049829E-03  3.50463E-04  4.55478E+00
 -9.6500049829E-03 -8.5000050068E-03  3.14921E-04  4.53059E+00
 -8.5000050068E-03 -7.3500050306E-03  2.83123E-04  4.49928E+00
 -7.3500050306E-03 -6.2000050545E-03  2.53375E-04  4.46609E+00
 -6.2000050545E-03 -5.0500050783E-03  2.25997E-04  4.42746E+00
 -5.0500050783E-03 -3.9000051022E-03  2.00101E-04  4.37536E+00
 -3.9000051022E-03 -2.7500051260E-03  1.75273E-04  4.30881E+00
 -2.7500051260E-03 -1.6000051498E-03  1.51284E-04  4.22222E+00
 -1.6000051498E-03 -4.5000517368E-04  1.31623E-04  4.10705E+00
 -4.5000517368E-04  6.9999480247E-04  1.49497E-04  3.95310E+00
  6.9999480247E-04  1.8499947786E-03  1.62754E-04  3.93861E+00
  1.8499947786E-03  2.9999947548E-03  1.59500E-04  3.91443E+00
  2.9999947548E-03  4.1499947309E-03  1.56860E-04  3.90184E+00
  4.1499947309E-03  5.2999947071E-03  1.55495E-04  3.88650E+00
  5.2999947071E-03  6.4499946833E-03  1.54418E-04  3.85995E+00
  6.4499946833E-03  7.5999946594E-03  1.53428E-04  3.84447E+00
  7.5999946594E-03  8.7499946356E-03  1.53284E-04  3.82221E+00
  8.7499946356E-03  9.8999946117E-03  1.52490E-04  3.80426E+00
  9.8999946117E-03  1.1049994588E-02  1.51266E-04  3.78638E+00
  1.1049994588E-02  1.2199994564E-02  1.49834E-04  3.77260E+00
  1.2199994564E-02  1.3349994540E-02  1.48389E-04  3.75280E+00
  1.3349994540E-02  1.4499994516E-02  1.47437E-04  3.74217E+00
  1.4499994516E-02  1.5649994493E-02  1.46726E-04  3.72185E+00
  1.5649994493E-02  1.6799994469E-02  1.46090E-04  3.71077E+00
  1.6799994469E-02  1.7949994445E-02  1.44995E-04  3.69002E+00
  1.7949994445E-02  1.9099994421E-02  1.44088E-04  3.67526E+00
  1.9099994421E-02  2.0249994397E-02  1.43204E-04  3.65379E+00
  2.0249994397E-02  2.1399994373E-02  1.42288E-04  3.64397E+00
  2.1399994373E-02  2.2549994349E-02  1.41564E-04  3.61707E+00
  2.2549994349E-02  2.3699994326E-02  1.40519E-04  3.60022E+00
  2.3699994326E-02  2.4849994302E-02  1.39370E-04  3.58701E+00
  2.4849994302E-02  2.5999994278E-02  1.38599E-04  3.56820E+00
  2.5999994278E-02  2.7149994254E-02  1.38046E-04  3.55162E+00
  2.7149994254E-02  2.8299994230E-02  1.36881E-04  3.53972E+00
  2.8299994230E-02  2.9449994206E-02  1.36470E-04  3.51723E+00
  2.9449994206E-02  3.0599994183E-02  1.35551E-04  3.50859E+00
  3.0599994183E-02  3.1749994159E-02  1.34140E-04  3.49621E+00
  3.1749994159E-02  3.2899994135E-02  1.33415E-04  3.48394E+00
  3.2899994135E-02  3.4049994111E-02  1.32836E-04  3.46366E+00
  3.4049994111E-02  3.5199994087E-02  1.31473E-04  3.44993E+00
  3.5199994087E-02  3.6349994063E-02  1.30608E-04  3.44432E+00
  3.6349994063E-02  3.7499994040E-02  1.29683E-04  3.42635E+00
  3.7499994040E-02  3.8649994016E-02  1.28970E-04  3.41344E+00
  3.8649994016E-02  3.9799993992E-02  1.28036E-04  3.39700E+00
  3.9799993992E-02  4.0949993968E-02  1.27489E-04  3.37614E+00
  4.0949993968E-02  4.2099993944E-02  1.26962E-04  3.36880E+00
  4.2099993944E-02  4.3249993920E-02  1.25945E-04  3.34722E+00
  4.3249993920E-02  4.4399993896E-02  1.25074E-04  3.33247E+00
  4.4399993896E-02  4.5549993873E-02  1.24254E-04  3.32401E+00
  4.5549993873E-02  4.6699993849E-02  1.23505E-04  3.31139E+00
  4.6699993849E-02  4.7849993825E-02  1.22321E-04  3.29491E+00
  4.7849993825E-02  4.8999993801E-02  1.21515E-04  3.28408E+00
  4.8999993801E-02  5.0149993777E-02  1.21014E-04  3.26984E+00
  5.0149993777E-02  5.1299993753E-02  1.20395E-04  3.25195E+00
  5.1299993753E-02  5.2449993730E-02  1.19361E-04  3.25022E+00
  5.2449993730E-02  5.3599993706E-02  1.18410E-04  3.23568E+00
  5.3599993706E-02  5.4749993682E-02  1.17935E-04  3.22363E+00
  5.4749993682E-02  5.5899993658E-02  1.17178E-04  3.20923E+00
  5.5899993658E-02  5.7049993634E-02  1.16058E-04  3.19190E+00
  5.7049993634E-02  5.8199993610E-02  1.15791E-04  3.17655E+00
  5.8199993610E-02  5.9349993587E-02  1.14973E-04  3.16457E+00
  5.9349993587E-02  6.0499993563E-02  1.14040E-04  3.15774E+00
  6.0499993563E-02  6.1649993539E-02  1.13022E-04  3.14868E+00
  6.1649993539E-02  6.2799993515E-02  1.12131E-04  3.13290E+00
  6.2799993515E-02  6.3949993491E-02  1.12074E-04  3.12002E+00
  6.3949993491E-02  6.5099993467E-02  1.10841E-04  3.11602E+00
  6.5099993467E-02  6.6249993443E-02  1.09791E-04  3.10714E+00
  6.6249993443E-02  6.7399993420E-02  1.09391E-04  3.09219E+00
  6.7399993420E-02  6.8549993396E-02  1.08861E-04  3.08105E+00
  6.8549993396E-02  6.9699993372E-02  1.07714E-04  3.07941E+00
  6.9699993372E-02  7.0849993348E-02  1.07073E-04  3.06478E+00
  7.0849993348E-02  7.1999993324E-02  1.06765E-04  3.05295E+00
  7.1999993324E-02  7.3149993300E-02  1.06262E-04  3.04052E+00
  7.3149993300E-02  7.4299993277E-02  1.05262E-04  3.03562E+00
  7.4299993277E-02  7.5449993253E-02  1.04529E-04  3.01969E+00
  7.5449993253E-02  7.6599993229E-02  1.03886E-04  3.00643E+00
  7.6599993229E-02  7.7749993205E-02  1.03040E-04  3.00466E+00
  7.7749993205E-02  7.8899993181E-02  1.02364E-04  2.99065E+00
  7.8899993181E-02  8.0049993157E-02  1.01935E-04  2.98316E+00
  8.0049993157E-02  8.1199993134E-02  1.01228E-04  2.98064E+00
  8.1199993134E-02  8.2349993110E-02  1.00696E-04  2.95998E+00
  8.2349993110E-02  8.3499993086E-02  9.96014E-05  2.95276E+00
  8.3499993086E-02  8.4649993062E-02  9.95270E-05  2.94211E+00
  8.4649993062E-02  8.5799993038E-02  9.86650E-05  2.94047E+00
  8.5799993038E-02  8.6949993014E-02  9.78527E-05  2.92210E+00
  8.6949993014E-02  8.8099992990E-02  9.67010E-05  2.92916E+00
  8.8099992990E-02  8.9249992967E-02  9.62194E-05  2.90747E+00
  8.9249992967E-02  9.0399992943E-02  9.58053E-05  2.90488E+00
  9.0399992943E-02  9.1549992919E-02  9.50897E-05  2.89758E+00
  9.1549992919E-02  9.2699992895E-02  9.45070E-05  2.89113E+00
  9.2699992895E-02  9.3849992871E-02  9.41269E-05  2.88105E+00
  9.3849992871E-02  9.4999992847E-02  9.32179E-05  2.86508E+00
  9.4999992847E-02  9.6149992824E-02  9.25422E-05  2.86369E+00
  9.6149992824E-02  9.7299992800E-02  9.20259E-05  2.85689E+00
  9.7299992800E-02  9.8449992776E-02  9.13230E-05  2.84122E+00
  9.8449992776E-02  9.9599992752E-02  9.10296E-05  2.82844E+00
  9.9599992752E-02  1.0074999273E-01  9.00857E-05  2.82865E+00
  1.0074999273E-01  1.0189999270E-01  8.94524E-05  2.81418E+00
  1.0189999270E-01  1.0304999268E-01  8.90455E-05  2.80755E+00
  1.0304999268E-01  1.0419999266E-01  8.83475E-05  2.78650E+00
  1.0419999266E-01  1.0534999263E-01  8.79026E-05  2.78088E+00
  1.0534999263E-01  1.0649999261E-01  8.72453E-05  2.77621E+00
  1.0649999261E-01  1.0764999259E-01  8.68965E-05  2.76856E+00
  1.0764999259E-01  1.0879999256E-01  8.60027E-05  2.76116E+00
